consumidor_id	email	renda	data_nascimento	acessos	primeiro_login	visualizacoes_divida
1814	nome_1814@provedor_a.com.br	D	1992-03-07	0		0
1815	nome_1815@provedor_c.com.br	C	1980-11-06	39		0
1816	nome_1816@provedor_a.com.br	C	1979-07-09	12	2020-09-16	10
1817	nome_1817@provedor_a.com.br	C	1976-05-13	54	2020-07-07	52
1818	nome_1818@provedor_b.com.br	D	1998-02-21	9	2020-08-12	5
1819	nome_1819@provedor_b.com.br	D	1974-11-16	54	2020-10-29	9
1820	nome_1820@provedor_a.com.br	D	1971-05-23	0	2020-12-14	0
1821	nome_1821@provedor_a.com.br	C	1988-06-07	40		0
1822	nome_1822@provedor_a.com.br	C	1985-03-28	0	2020-05-28	0
1823	nome_1823@provedor_a.com.br	C	2001-04-13	28		0
1824	nome_1824@provedor_c.com.br	C	1998-10-29	33		0
1825	nome_1825@provedor_b.com.br	C	1976-11-25	7	2020-08-15	5
1826	nome_1826@provedor_a.com.br	C	2001-04-13	45	2020-03-05	26
1827	nome_1827@provedor_a.com.br	D	1983-12-25	0		0
1828	nome_1828@provedor_b.com.br	C	1961-03-22	24		0
1829	nome_1829@provedor_a.com.br	C	1990-02-02	26	2020-06-20	26
1830	nome_1830@provedor_a.com.br	C	1983-03-08	30	2020-11-14	12
1831	nome_1831@provedor_a.com.br	C	1980-05-24	13	2020-12-08	4
1832	nome_1832@provedor_b.com.br	C	1986-12-06	10		0
1833	nome_1833@provedor_b.com.br	C	1986-03-01	61	2020-06-05	34
1834	nome_1834@provedor_a.com.br	A	1988-02-02	46		0
1835	nome_1835@provedor_b.com.br	D	1970-02-22	19		0
1836	nome_1836@provedor_b.com.br	C	1994-06-17	56	2020-06-20	8
1837	nome_1837@provedor_a.com.br	A	1970-02-18	33		0
1838	nome_1838@provedor_a.com.br	C	1995-11-14	74	2020-10-13	14
1839	nome_1839@provedor_a.com.br	B	1972-09-04	0		0
1840	nome_1840@provedor_a.com.br	C	2001-04-13	0		0
1841	nome_1841@provedor_b.com.br	C	1981-11-21	23	2020-12-29	2
1842	nome_1842@provedor_a.com.br	B	1998-01-26	44	2020-07-04	43
1843	nome_1843@provedor_a.com.br	D	1995-03-15	73		0
1844	nome_1844@provedor_c.com.br	B	2001-04-13	25		0
1845	nome_1845@provedor_a.com.br	C	1988-06-21	48	2020-11-01	47
1846	nome_1846@provedor_a.com.br	B	1993-03-12	45	2020-07-14	36
1847	nome_1847@provedor_a.com.br	D	1986-01-28	0		0
1848	nome_1848@provedor_a.com.br	D	1987-09-12	10	2020-12-21	8
1849	nome_1849@provedor_a.com.br	D	1999-04-19	24	2020-11-10	23
1850	nome_1850@provedor_a.com.br	C	1991-12-29	59		0
1851	nome_1851@provedor_a.com.br	C	1978-11-01	54	2020-12-29	39
1852	nome_1852@provedor_a.com.br	C	1973-04-29	26	2020-07-06	14
1853	nome_1853@provedor_b.com.br	C	1983-09-26	27	2020-09-02	9
1854	nome_1854@provedor_c.com.br	D	1985-09-17	36		0
1855	nome_1855@provedor_c.com.br	A	1985-06-17	52		0
1856	nome_1856@provedor_a.com.br	D	1997-11-06	32	2020-12-13	26
1857	nome_1857@provedor_b.com.br	C	1966-02-19	50	2020-08-12	1
1858	nome_1858@provedor_a.com.br	C	1992-07-06	0	2020-06-09	0
1859	nome_1859@provedor_c.com.br	D	2001-04-13	59		0
1860	nome_1860@provedor_a.com.br	D	1988-04-13	41	2020-12-29	41
1861	nome_1861@provedor_b.com.br	C	1978-04-21	35		0
1862	nome_1862@provedor_a.com.br	C	1990-09-19	4		0
1863	nome_1863@provedor_a.com.br	D	1991-03-28	6	2020-10-19	4
1864	nome_1864@provedor_c.com.br	C	1976-10-13	2	2020-06-26	2
1865	nome_1865@provedor_a.com.br	C	1994-12-15	42	2020-08-14	12
1866	nome_1866@provedor_b.com.br	C	1999-11-17	10	2020-07-28	10
1867	nome_1867@provedor_a.com.br	C	1975-10-27	29	2020-06-08	14
1868	nome_1868@provedor_b.com.br	D	1982-12-01	17		0
1869	nome_1869@provedor_a.com.br	D	1994-03-18	52	2020-08-09	14
1870	nome_1870@provedor_b.com.br	C	1996-10-28	7		0
1871	nome_1871@provedor_a.com.br	C	1977-08-01	0		0
1872	nome_1872@provedor_c.com.br	C	1984-05-23	9		0
1873	nome_1873@provedor_c.com.br	C	1978-04-09	0		0
1874	nome_1874@provedor_c.com.br	C	1979-04-09	31	2020-06-15	23
1875	nome_1875@provedor_c.com.br	B	1973-08-16	27		0
1876	nome_1876@provedor_a.com.br	C	1981-11-28	35		0
1877	nome_1877@provedor_c.com.br	D	1971-02-05	61	2020-07-04	9
1878	nome_1878@provedor_b.com.br	D	1975-07-30	39		0
1879	nome_1879@provedor_b.com.br	C	1979-11-17	29		0
1880	nome_1880@provedor_c.com.br	C	1974-04-26	24	2020-10-09	16
1881	nome_1881@provedor_a.com.br	D	1984-05-16	5	2020-11-24	4
1882	nome_1882@provedor_a.com.br	D	1991-10-29	56		0
1883	nome_1883@provedor_c.com.br	D	1989-10-26	42	2020-06-21	39
1884	nome_1884@provedor_b.com.br	C	1991-03-08	13	2020-10-19	11
1885	nome_1885@provedor_a.com.br	D	1989-04-10	82	2020-10-10	38
1886	nome_1886@provedor_b.com.br	A	1994-12-23	12	2020-10-05	10
1887	nome_1887@provedor_a.com.br	C	1965-12-12	21		0
1888	nome_1888@provedor_b.com.br	A	1991-02-19	0		0
1889	nome_1889@provedor_a.com.br	D	1986-11-19	14	2020-08-26	13
1890	nome_1890@provedor_a.com.br	B	1972-01-14	47	2020-07-20	46
1891	nome_1891@provedor_c.com.br	D	1979-02-23	6		0
1892	nome_1892@provedor_b.com.br	D	1989-07-14	51		0
1893	nome_1893@provedor_a.com.br	D	1994-08-24	60	2020-08-18	10
1894	nome_1894@provedor_b.com.br	D	1990-10-23	6	2020-08-17	4
1895	nome_1895@provedor_c.com.br	D	1979-01-05	16	2020-09-15	4
1896	nome_1896@provedor_b.com.br	D	1988-02-04	18		0
1897	nome_1897@provedor_a.com.br	C	1997-09-11	62	2020-08-17	24
1898	nome_1898@provedor_a.com.br	D	1980-03-03	35	2020-09-03	31
1899	nome_1899@provedor_c.com.br	D	1983-11-27	18	2020-07-21	6
1900	nome_1900@provedor_a.com.br	B	1991-01-17	58	2020-07-12	5
1901	nome_1901@provedor_b.com.br	D	1992-10-06	28	2020-08-16	23
1902	nome_1902@provedor_a.com.br	D	1975-02-16	0		0
1903	nome_1903@provedor_c.com.br	C	1996-08-28	17	2020-05-28	13
1904	nome_1904@provedor_a.com.br	B	1989-11-22	18	2020-11-11	15
1905	nome_1905@provedor_a.com.br	B	1989-09-13	31	2020-08-06	14
1906	nome_1906@provedor_a.com.br	D	1988-02-20	6	2020-11-13	5
1907	nome_1907@provedor_b.com.br	C	1985-06-17	12		0
1908	nome_1908@provedor_a.com.br	C	1986-06-17	46	2020-10-09	30
1909	nome_1909@provedor_b.com.br	D	1970-06-19	33	2020-09-11	9
1910	nome_1910@provedor_c.com.br	C	1996-08-06	51	2020-12-11	14
1911	nome_1911@provedor_a.com.br	C	2001-04-13	3		0
1912	nome_1912@provedor_b.com.br	C	1985-01-07	75	2020-09-23	53
1913	nome_1913@provedor_a.com.br	D	2001-04-13	1		0
1914	nome_1914@provedor_c.com.br	C	1981-06-18	66		0
1915	nome_1915@provedor_a.com.br	D	1997-12-10	27	2020-12-12	24
1916	nome_1916@provedor_a.com.br	C	1967-04-17	43	2020-06-25	3
1917	nome_1917@provedor_a.com.br	B	1982-08-16	54	2020-10-28	47
1918	nome_1918@provedor_a.com.br	D	1979-11-16	26		0
1919	nome_1919@provedor_a.com.br	C	1990-09-13	0		0
1920	nome_1920@provedor_b.com.br	C	1992-06-15	37		0
1921	nome_1921@provedor_a.com.br	A	1975-10-03	39		0
1922	nome_1922@provedor_a.com.br	B	1978-06-11	33	2020-07-05	12
1923	nome_1923@provedor_c.com.br	D	2001-04-13	46		0
1924	nome_1924@provedor_a.com.br	D	1988-07-30	31		0
1925	nome_1925@provedor_a.com.br	B	1985-11-10	1		0
1926	nome_1926@provedor_c.com.br	D	1986-12-28	27	2020-09-08	8
1927	nome_1927@provedor_a.com.br	D	1986-01-08	34	2020-09-13	17
1928	nome_1928@provedor_a.com.br	D	1991-08-08	35		0
1929	nome_1929@provedor_a.com.br	B	1995-03-20	38	2020-08-27	4
1930	nome_1930@provedor_a.com.br	C	1989-02-15	15		0
1931	nome_1931@provedor_a.com.br	C	1981-07-21	36		0
1932	nome_1932@provedor_a.com.br	C	1982-12-14	8	2020-12-29	6
1933	nome_1933@provedor_a.com.br	D	1984-10-10	41	2020-08-04	40
1934	nome_1934@provedor_c.com.br	C	1987-08-11	27	2020-09-11	2
1935	nome_1935@provedor_c.com.br	B	1999-04-05	0		0
1936	nome_1936@provedor_b.com.br	D	1973-02-02	9		0
1937	nome_1937@provedor_a.com.br	C	1990-10-29	6		0
1938	nome_1938@provedor_a.com.br	D	1998-12-31	20		0
1939	nome_1939@provedor_b.com.br	C	1995-05-13	51	2020-06-23	13
1940	nome_1940@provedor_a.com.br	C	1991-05-01	14	2020-12-22	13
1941	nome_1941@provedor_a.com.br	D	1998-11-07	30	2020-12-29	13
1942	nome_1942@provedor_c.com.br	D	1983-12-05	0	2020-10-17	0
1943	nome_1943@provedor_a.com.br	C	1995-06-04	7		0
1944	nome_1944@provedor_a.com.br	D	1973-03-29	29	2020-11-04	28
1945	nome_1945@provedor_a.com.br	B	1968-02-12	0		0
1946	nome_1946@provedor_a.com.br	C	2001-04-13	0		0
1947	nome_1947@provedor_a.com.br	D	1981-08-01	11		0
1948	nome_1948@provedor_c.com.br	D	1987-08-19	40	2020-09-09	16
1949	nome_1949@provedor_a.com.br	D	1979-10-07	55		0
1950	nome_1950@provedor_a.com.br	D	1994-02-19	36		0
1951	nome_1951@provedor_a.com.br	C	1979-12-18	32		0
1952	nome_1952@provedor_c.com.br	D	1988-06-03	68	2020-08-28	62
1953	nome_1953@provedor_a.com.br	D	1968-12-18	0	2020-09-27	0
1954	nome_1954@provedor_c.com.br	D	1976-11-17	11	2020-08-26	11
1955	nome_1955@provedor_a.com.br	D	1985-09-01	67		0
1956	nome_1956@provedor_b.com.br	D	1994-06-14	67	2020-09-18	10
1957	nome_1957@provedor_a.com.br	D	1989-10-20	0	2020-07-09	0
1958	nome_1958@provedor_a.com.br	D	1986-03-07	57		0
1959	nome_1959@provedor_a.com.br	B	1988-04-04	60	2020-06-09	12
1960	nome_1960@provedor_a.com.br	C	1997-03-20	28		0
1961	nome_1961@provedor_a.com.br	A	1997-06-10	38	2020-12-13	4
1962	nome_1962@provedor_a.com.br	D	2001-04-13	6		0
1963	nome_1963@provedor_a.com.br	C	1981-01-09	64	2020-09-20	41
1964	nome_1964@provedor_c.com.br	C	1977-07-14	31	2020-09-15	2
1965	nome_1965@provedor_a.com.br	D	1988-11-30	0		0
1966	nome_1966@provedor_c.com.br	D	1977-11-26	58		0
1967	nome_1967@provedor_b.com.br	C	1984-06-23	32	2020-10-31	4
1968	nome_1968@provedor_b.com.br	C	1993-06-03	10	2020-12-22	1
1969	nome_1969@provedor_c.com.br	C	1987-01-05	15	2020-11-23	4
1970	nome_1970@provedor_b.com.br	C	1985-01-30	35	2020-07-16	31
1971	nome_1971@provedor_b.com.br	D	1991-08-30	9	2020-10-12	8
1972	nome_1972@provedor_a.com.br	C	1999-06-27	18	2020-12-29	14
1973	nome_1973@provedor_a.com.br	C	1986-11-06	51	2020-11-25	51
1974	nome_1974@provedor_a.com.br	D	1987-09-06	70	2020-09-27	67
1975	nome_1975@provedor_a.com.br	C	1983-08-21	0	2020-06-27	0
1976	nome_1976@provedor_a.com.br	D	1990-11-22	0	2020-10-19	0
1977	nome_1977@provedor_c.com.br	D	1990-11-18	0	2020-07-20	0
1978	nome_1978@provedor_a.com.br	D	1988-12-15	19	2020-12-29	13
1979	nome_1979@provedor_a.com.br	B	1997-01-25	13		0
1980	nome_1980@provedor_c.com.br	D	1988-11-03	68	2020-10-07	9
1981	nome_1981@provedor_a.com.br	D	1990-03-05	0	2020-09-04	0
1982	nome_1982@provedor_c.com.br	C	1990-05-11	2	2020-05-21	1
1983	nome_1983@provedor_a.com.br	C	1994-05-31	0	2020-05-31	0
1984	nome_1984@provedor_a.com.br	A	1985-06-02	34	2020-10-21	12
1985	nome_1985@provedor_a.com.br	C	1984-06-02	5	2020-09-08	3
1986	nome_1986@provedor_b.com.br	C	1977-04-15	22	2020-08-21	1
1987	nome_1987@provedor_b.com.br	C	1982-11-08	2	2020-09-01	2
1988	nome_1988@provedor_c.com.br	A	1975-03-24	4	2020-09-19	4
1989	nome_1989@provedor_a.com.br	C	1993-08-28	6		0
1990	nome_1990@provedor_c.com.br	C	1977-08-14	33	2020-12-29	15
1991	nome_1991@provedor_b.com.br	D	2000-10-27	22		0
1992	nome_1992@provedor_a.com.br	C	1968-04-08	43	2020-12-29	15
1993	nome_1993@provedor_a.com.br	A	1986-01-12	36		0
1994	nome_1994@provedor_a.com.br	A	1984-08-02	0		0
1995	nome_1995@provedor_a.com.br	D	1972-08-09	38	2020-11-26	23
1996	nome_1996@provedor_b.com.br	D	1985-07-12	8		0
1997	nome_1997@provedor_a.com.br	B	1980-08-18	26		0
1998	nome_1998@provedor_b.com.br	C	1993-01-04	16		0
1999	nome_1999@provedor_a.com.br	D	1983-07-03	68		0
2000	nome_2000@provedor_a.com.br	C	2001-04-13	0		0
2001	nome_2001@provedor_a.com.br	B	1990-01-14	52	2020-11-03	33
2002	nome_2002@provedor_a.com.br	A	1985-04-12	34		0
2003	nome_2003@provedor_a.com.br	D	1985-12-28	36		0
2004	nome_2004@provedor_a.com.br	C	1988-10-03	31	2020-07-30	26
2005	nome_2005@provedor_c.com.br	C	1980-06-13	59	2020-03-03	14
2006	nome_2006@provedor_b.com.br	A	1983-02-27	25	2020-09-24	2
2007	nome_2007@provedor_a.com.br	B	1987-11-06	8	2020-08-23	3
2008	nome_2008@provedor_a.com.br	C	1994-09-19	66	2020-09-17	65
2009	nome_2009@provedor_a.com.br	C	1985-01-01	9	2020-10-18	1
2010	nome_2010@provedor_c.com.br	A	1983-11-19	23	2020-10-12	1
2011	nome_2011@provedor_a.com.br	C	1983-02-04	27		0
2012	nome_2012@provedor_a.com.br	C	1970-04-13	42	2020-06-24	37
2013	nome_2013@provedor_a.com.br	C	2001-04-13	0	2020-06-09	0
2014	nome_2014@provedor_b.com.br	C	1984-05-26	35	2020-07-18	7
2015	nome_2015@provedor_a.com.br	D	1986-11-04	24	2020-07-16	12
2016	nome_2016@provedor_c.com.br	B	1984-01-14	20		0
2017	nome_2017@provedor_a.com.br	C	1987-06-02	10	2020-12-29	1
2018	nome_2018@provedor_c.com.br	A	1982-10-30	45	2020-07-04	14
2019	nome_2019@provedor_b.com.br	D	1997-04-29	43		0
2020	nome_2020@provedor_c.com.br	D	1978-08-30	34	2020-06-16	8
2021	nome_2021@provedor_b.com.br	D	2001-04-13	7	2020-11-12	5
2022	nome_2022@provedor_a.com.br	D	2001-04-13	3		0
2023	nome_2023@provedor_a.com.br	D	1990-12-11	56	2020-10-15	9
2024	nome_2024@provedor_a.com.br	D	1997-05-01	10		0
2025	nome_2025@provedor_a.com.br	D	1989-05-20	39		0
2026	nome_2026@provedor_a.com.br	C	1964-06-14	31		0
2027	nome_2027@provedor_b.com.br	D	1987-11-13	4		0
2028	nome_2028@provedor_b.com.br	C	1983-03-27	54	2020-07-25	37
2029	nome_2029@provedor_a.com.br	C	1988-10-09	15	2020-10-20	4
2030	nome_2030@provedor_a.com.br	D	1990-12-12	0	2020-07-30	0
2031	nome_2031@provedor_c.com.br	C	1978-07-30	21	2020-07-01	13
2032	nome_2032@provedor_b.com.br	C	1978-09-17	13		0
2033	nome_2033@provedor_a.com.br	D	1985-03-04	59	2020-12-29	41
2034	nome_2034@provedor_b.com.br	A	1974-01-30	29		0
2035	nome_2035@provedor_b.com.br	B	1988-08-30	52	2020-06-11	41
2036	nome_2036@provedor_a.com.br	B	1994-02-16	11		0
2037	nome_2037@provedor_a.com.br	D	1985-12-30	66		0
2038	nome_2038@provedor_c.com.br	D	1992-11-24	44		0
2039	nome_2039@provedor_a.com.br	C	1993-08-29	23	2020-12-29	5
2040	nome_2040@provedor_c.com.br	C	1979-08-02	100		0
2041	nome_2041@provedor_c.com.br	C	1992-02-16	0	2020-12-29	0
2042	nome_2042@provedor_c.com.br	D	1992-04-11	47		0
2043	nome_2043@provedor_a.com.br	D	1975-04-08	43	2020-11-10	38
2044	nome_2044@provedor_a.com.br	D	1995-03-27	0		0
2045	nome_2045@provedor_c.com.br	D	1956-12-09	79	2020-12-29	61
2046	nome_2046@provedor_a.com.br	C	1998-12-18	73	2020-12-29	65
2047	nome_2047@provedor_c.com.br	D	1986-09-08	33	2020-11-22	32
2048	nome_2048@provedor_a.com.br	D	1970-08-10	50	2020-12-08	12
2049	nome_2049@provedor_a.com.br	D	1978-03-07	16		0
2050	nome_2050@provedor_c.com.br	D	1992-06-10	0		0
2051	nome_2051@provedor_c.com.br	C	1977-05-30	16		0
2052	nome_2052@provedor_a.com.br	C	1986-07-03	15		0
2053	nome_2053@provedor_a.com.br	C	2001-04-13	0	2020-10-20	0
2054	nome_2054@provedor_a.com.br	C	1983-02-25	57		0
2055	nome_2055@provedor_c.com.br	D	1995-09-07	16	2020-09-07	5
2056	nome_2056@provedor_a.com.br	C	1970-06-21	42	2020-08-10	5
2057	nome_2057@provedor_a.com.br	B	1990-07-20	9	2020-12-29	6
2058	nome_2058@provedor_c.com.br	C	1984-01-12	48		0
2059	nome_2059@provedor_a.com.br	B	1972-07-07	41	2020-06-19	16
2060	nome_2060@provedor_c.com.br	B	1996-01-28	32	2020-07-24	23
2061	nome_2061@provedor_b.com.br	C	1976-12-12	0	2020-05-18	0
2062	nome_2062@provedor_b.com.br	C	1978-09-13	0	2020-06-23	0
2063	nome_2063@provedor_a.com.br	D	1992-06-07	0	2020-09-23	0
2064	nome_2064@provedor_b.com.br	A	2001-04-13	79		0
2065	nome_2065@provedor_c.com.br	A	1975-03-06	12		0
2066	nome_2066@provedor_a.com.br	C	1999-05-13	32	2020-12-26	1
2067	nome_2067@provedor_c.com.br	D	1988-02-19	24	2020-09-20	9
2068	nome_2068@provedor_a.com.br	D	1989-05-05	54		0
2069	nome_2069@provedor_c.com.br	D	1980-10-24	35	2020-11-06	27
2070	nome_2070@provedor_b.com.br	A	1978-09-02	25	2020-08-05	19
2071	nome_2071@provedor_c.com.br	D	1994-07-02	7	2020-11-19	6
2072	nome_2072@provedor_b.com.br	C	1987-12-01	0	2020-10-18	0
2073	nome_2073@provedor_c.com.br	B	2001-04-08	55	2020-09-07	10
2074	nome_2074@provedor_a.com.br	D	1978-09-06	40		0
2075	nome_2075@provedor_a.com.br	D	1979-05-30	0	2020-10-16	0
2076	nome_2076@provedor_b.com.br	D	1988-07-29	0		0
2077	nome_2077@provedor_a.com.br	D	1984-03-20	31	2020-03-28	20
2078	nome_2078@provedor_b.com.br	D	1986-03-18	27		0
2079	nome_2079@provedor_a.com.br	D	1990-07-24	0	2020-10-19	0
2080	nome_2080@provedor_b.com.br	D	1978-02-14	16	2020-07-17	8
2081	nome_2081@provedor_c.com.br	D	1988-01-15	43	2020-09-03	25
2082	nome_2082@provedor_a.com.br	C	1973-10-04	0	2020-10-04	0
2083	nome_2083@provedor_c.com.br	D	1991-02-16	60		0
2084	nome_2084@provedor_c.com.br	C	2001-04-13	35	2020-05-20	15
2085	nome_2085@provedor_a.com.br	C	2001-04-13	6	2020-10-23	2
2086	nome_2086@provedor_a.com.br	D	1984-01-18	53	2020-09-17	44
2087	nome_2087@provedor_a.com.br	D	1981-10-19	29		0
2088	nome_2088@provedor_a.com.br	C	1984-12-27	14	2020-12-29	13
2089	nome_2089@provedor_a.com.br	D	1982-01-23	59		0
2090	nome_2090@provedor_b.com.br	D	1984-07-22	17	2020-07-09	3
2091	nome_2091@provedor_a.com.br	D	1981-07-10	28		0
2092	nome_2092@provedor_b.com.br	C	1979-12-17	0	2020-11-05	0
2093	nome_2093@provedor_a.com.br	D	1976-04-14	32		0
2094	nome_2094@provedor_b.com.br	B	1992-04-05	39		0
2095	nome_2095@provedor_a.com.br	D	1986-05-19	44	2020-12-29	36
2096	nome_2096@provedor_c.com.br	D	2001-04-13	57		0
2097	nome_2097@provedor_a.com.br	C	1975-05-02	20	2020-12-29	4
2098	nome_2098@provedor_a.com.br	C	1979-12-06	0		0
2099	nome_2099@provedor_a.com.br	C	1977-09-07	25		0
2100	nome_2100@provedor_a.com.br	C	1994-06-19	0	2020-09-21	0
2101	nome_2101@provedor_c.com.br	C	1983-12-15	31		0
2102	nome_2102@provedor_a.com.br	D	1995-05-28	11		0
2103	nome_2103@provedor_c.com.br	D	1978-09-16	47	2020-12-29	18
2104	nome_2104@provedor_b.com.br	D	1987-03-19	67	2020-10-22	67
2105	nome_2105@provedor_c.com.br	C	1986-08-14	54		0
2106	nome_2106@provedor_c.com.br	C	2001-04-13	24		0
2107	nome_2107@provedor_b.com.br	C	1988-03-31	38	2020-10-15	5
2108	nome_2108@provedor_a.com.br	C	1989-08-07	68	2020-11-06	17
2109	nome_2109@provedor_c.com.br	D	1978-08-28	35		0
2110	nome_2110@provedor_b.com.br	C	1963-04-19	28	2020-10-22	26
2111	nome_2111@provedor_a.com.br	A	1977-01-14	44		0
2112	nome_2112@provedor_b.com.br	D	1980-03-03	52	2020-09-13	10
2113	nome_2113@provedor_b.com.br	D	2001-04-13	0	2020-10-03	0
2114	nome_2114@provedor_a.com.br	A	1985-01-23	34		0
2115	nome_2115@provedor_a.com.br	D	1968-01-26	2	2020-11-23	2
2116	nome_2116@provedor_a.com.br	D	1987-03-03	0		0
2117	nome_2117@provedor_c.com.br	C	1991-06-20	10	2020-09-17	5
2118	nome_2118@provedor_a.com.br	C	1983-07-27	0	2020-10-03	0
2119	nome_2119@provedor_c.com.br	C	1981-01-12	65	2020-10-19	14
2120	nome_2120@provedor_a.com.br	C	1982-07-26	0		0
2121	nome_2121@provedor_a.com.br	D	1980-01-26	24		0
2122	nome_2122@provedor_b.com.br	D	1994-10-22	0		0
2123	nome_2123@provedor_a.com.br	D	1979-07-25	15		0
2124	nome_2124@provedor_a.com.br	C	1990-03-16	0		0
2125	nome_2125@provedor_a.com.br	C	2001-04-13	2	2020-09-05	1
2126	nome_2126@provedor_a.com.br	C	2001-04-13	0	2020-08-30	0
2127	nome_2127@provedor_b.com.br	C	1992-10-10	5		0
2128	nome_2128@provedor_a.com.br	C	1973-10-17	0	2020-11-13	0
2129	nome_2129@provedor_b.com.br	A	1993-12-19	0	2020-08-11	0
2130	nome_2130@provedor_a.com.br	A	1993-12-01	15		0
2131	nome_2131@provedor_a.com.br	C	1997-04-22	0	2020-08-05	0
2132	nome_2132@provedor_b.com.br	B	2001-04-13	23		0
2133	nome_2133@provedor_b.com.br	C	1983-10-26	45	2020-09-29	34
2134	nome_2134@provedor_a.com.br	C	1969-12-25	16		0
2135	nome_2135@provedor_a.com.br	C	1976-11-18	29		0
2136	nome_2136@provedor_a.com.br	C	1977-03-01	75	2020-12-19	7
2137	nome_2137@provedor_a.com.br	C	1971-06-02	58	2020-07-20	8
2138	nome_2138@provedor_a.com.br	D	1999-01-22	25	2020-09-10	23
2139	nome_2139@provedor_a.com.br	D	2000-03-24	14	2020-11-24	11
2140	nome_2140@provedor_a.com.br	C	1980-09-14	58	2020-10-17	38
2141	nome_2141@provedor_c.com.br	C	1985-10-07	36	2020-10-12	3
2142	nome_2142@provedor_a.com.br	B	1997-03-07	11		0
2143	nome_2143@provedor_a.com.br	D	1989-02-18	0		0
2144	nome_2144@provedor_a.com.br	C	1988-11-21	8	2020-09-16	1
2145	nome_2145@provedor_a.com.br	C	1998-04-24	20		0
2146	nome_2146@provedor_c.com.br	C	2000-10-13	11	2020-12-08	9
2147	nome_2147@provedor_a.com.br	C	1986-07-03	0	2020-07-21	0
2148	nome_2148@provedor_a.com.br	A	2001-01-28	69		0
2149	nome_2149@provedor_b.com.br	C	1988-06-20	1	2020-12-21	1
2150	nome_2150@provedor_a.com.br	C	1974-01-29	12		0
2151	nome_2151@provedor_b.com.br	C	1978-02-09	60		0
2152	nome_2152@provedor_a.com.br	C	1974-06-28	47	2020-10-27	10
2153	nome_2153@provedor_a.com.br	D	1991-04-20	35	2020-06-01	18
2154	nome_2154@provedor_a.com.br	C	1987-12-02	48	2020-04-24	17
2155	nome_2155@provedor_a.com.br	C	1994-10-18	0		0
2156	nome_2156@provedor_a.com.br	A	1990-12-01	39		0
2157	nome_2157@provedor_a.com.br	D	1980-09-02	52	2020-12-13	31
2158	nome_2158@provedor_c.com.br	D	2001-04-13	25		0
2159	nome_2159@provedor_b.com.br	C	1990-02-17	20	2020-08-12	15
2160	nome_2160@provedor_b.com.br	C	1980-06-19	39	2020-06-04	37
2161	nome_2161@provedor_b.com.br	B	1972-04-20	48	2020-12-02	23
2162	nome_2162@provedor_b.com.br	D	1973-11-14	35	2020-03-20	9
2163	nome_2163@provedor_a.com.br	C	1984-09-07	13		0
2164	nome_2164@provedor_a.com.br	C	1979-08-17	24	2020-06-04	8
2165	nome_2165@provedor_a.com.br	A	1992-11-12	27	2020-09-14	20
2166	nome_2166@provedor_a.com.br	A	1984-09-29	28	2020-09-28	20
2167	nome_2167@provedor_c.com.br	A	1975-02-06	2	2020-10-29	1
2168	nome_2168@provedor_a.com.br	C	1979-07-05	31	2020-09-24	31
2169	nome_2169@provedor_b.com.br	C	1977-08-07	23	2020-11-04	23
2170	nome_2170@provedor_a.com.br	D	1993-06-11	0	2020-11-08	0
2171	nome_2171@provedor_a.com.br	D	1989-04-14	0	2020-09-30	0
2172	nome_2172@provedor_a.com.br	D	1992-01-05	36	2020-12-11	4
2173	nome_2173@provedor_a.com.br	D	1974-04-04	13	2020-07-23	2
2174	nome_2174@provedor_c.com.br	D	1986-01-15	33	2020-12-28	22
2175	nome_2175@provedor_b.com.br	D	1990-07-14	4		0
2176	nome_2176@provedor_a.com.br	C	1995-03-06	28		0
2177	nome_2177@provedor_a.com.br	D	1983-05-04	0	2020-09-10	0
2178	nome_2178@provedor_a.com.br	C	1969-12-25	71	2020-06-03	3
2179	nome_2179@provedor_a.com.br	D	1987-10-23	30		0
2180	nome_2180@provedor_b.com.br	D	1967-08-09	18		0
2181	nome_2181@provedor_b.com.br	D	1987-01-20	19	2020-11-07	4
2182	nome_2182@provedor_b.com.br	B	1980-04-09	41		0
2183	nome_2183@provedor_a.com.br	C	1997-01-11	73	2020-04-02	57
2184	nome_2184@provedor_c.com.br	C	1976-08-17	62	2020-04-30	12
2185	nome_2185@provedor_a.com.br	C	1966-05-07	0	2020-10-22	0
2186	nome_2186@provedor_c.com.br	C	2000-11-04	55	2020-06-19	39
2187	nome_2187@provedor_b.com.br	D	1992-12-07	7		0
2188	nome_2188@provedor_a.com.br	D	1991-12-27	54		0
2189	nome_2189@provedor_c.com.br	D	1986-09-08	22	2020-08-11	20
2190	nome_2190@provedor_c.com.br	B	1990-03-17	52	2020-09-24	42
2191	nome_2191@provedor_a.com.br	D	1996-10-07	11		0
2192	nome_2192@provedor_a.com.br	D	1977-06-19	0		0
2193	nome_2193@provedor_a.com.br	D	2001-04-13	19	2020-10-21	1
2194	nome_2194@provedor_c.com.br	D	1989-05-31	21		0
2195	nome_2195@provedor_c.com.br	D	1992-04-01	11	2020-07-23	1
2196	nome_2196@provedor_c.com.br	D	1985-01-12	40	2020-12-29	40
2197	nome_2197@provedor_b.com.br	B	1996-07-15	33	2020-08-15	14
2198	nome_2198@provedor_a.com.br	C	1962-12-16	29		0
2199	nome_2199@provedor_c.com.br	C	1988-10-12	9	2020-09-07	3
